"","years","technology","scenario","capacity","generation","retirement","cap.change","investment","CAPEX","FOM","VOM","Fuel","annual.capex","annual.FOM","annual.VOM","annual.Fuel","annual.opex"
"1718",2048,"Coal","95% by 2035",20248.3,0,1879.60796147577,-2027.4,0,2493.0015856901,68.2,7.35,16.5762201768173,0,1380934.06,0,0,1380934.06
"1719",2048,"Coal","95% by 2050",92325.9,21.9728,8735.32766197136,-8763,0,2493.0015856901,68.2,7.35,16.5762201768173,0,6296626.38,161.50008,364.225970701171,6297152.1060507
"1720",2048,"CSP","95% by 2050",0,0,0,0,0,4217.81809856973,50.4469883422375,2.8854875,0,0,0,0,0,0
"1721",2048,"CSP","95% by 2035",0,0,0,0,0,4217.81809856973,50.4469883422375,2.8854875,0,0,0,0,0,0
"1722",2048,"CSP","Reference",0,0,0,0,0,4217.81809856973,50.4469883422375,2.8854875,0,0,0,0,0,0
"1723",2048,"Gas CC","95% by 2050",321895.2,696498.5,772.900000000001,-760.100000000035,12.7999999999661,922.122476149343,27.3,1.74,25.0570436149312,11803.1676946803,8787738.96,1211907.39,17452193.2922342,27451839.6422342
"1724",2048,"Gas CC","Reference",383826.4,1545022.6,772.900000000001,3777.40000000002,4550.30000000002,922.122476149343,27.3,1.74,25.0570436149312,4195933.90322238,10478460.72,2688339.324,38713698.6742544,51880498.7182544
"1725",2048,"Gas CC","95% by 2035",366950.6,539000.2,772.900000000001,11226.1,11999,922.122476149343,27.3,1.74,25.0570436149312,11064547.5913159,10017751.38,937860.348,13505751.5198566,24461363.2478566
"1726",2048,"Gas CC CCS","95% by 2050",0,0,0,0,0,1748.85297200737,60.4,5.32,29.4811778781925,0,0,0,0,0
"1727",2048,"Gas CC CCS","Reference",0,0,0,0,0,1748.85297200737,60.4,5.32,29.4811778781925,0,0,0,0,0
"1728",2048,"Gas CC CCS","95% by 2035",388.9,1947.8392,0,0,0,1748.85297200737,60.4,5.32,29.4811778781925,0,23489.56,10362.504544,57424.5939333162,91276.6584773162
"1729",2048,"Gas CT","Reference",181295.3,14254.0172,3232.15,8880.34999999998,12112.5,766.425220961225,20.9,4.94,37.2332007465619,9283325.48889282,3789071.77,70414.844968,530722.683852546,4390209.29882055
"1730",2048,"Gas CT","95% by 2035",133340.9,1093.6727,2937.15,-1898.10000000001,1039.04999999999,766.425220961225,20.9,4.94,37.2332007465619,796354.125839756,2786824.81,5402.743138,40720.9351901344,2832948.48832813
"1731",2048,"Gas CT","95% by 2050",134952.7,4020.3474,3597.23583810816,935.049999999988,4532.28583810815,766.425220961225,20.9,4.94,37.2332007465619,3473658.17493147,2820511.43,19860.516156,149690.401815118,2990062.34797112
"1732",2048,"Geothermal","Reference",7371.7,54825.816,30.15,76.5500000000002,106.7,5071.3250191725,127.575667709165,0,0,541110.379545707,940449.549651652,0,0,940449.549651652
"1733",2048,"Geothermal","95% by 2050",7844.6,57855.116,30.15,83.6499999999996,113.8,5071.3250191725,127.575667709165,0,0,577116.787181829,1000780.08291132,0,0,1000780.08291132
"1734",2048,"Geothermal","95% by 2035",7879.1,58512.204,30.15,83.8500000000004,114,5071.3250191725,127.575667709165,0,0,578131.052185667,1005181.44344728,0,0,1005181.44344728
"1735",2048,"Hydro","Reference",79654.6,282244.74,0,49.25,49.25,2427.11926324284,60.72932,0,0,119535.62371471,4837369.692872,0,0,4837369.692872
"1736",2048,"Hydro","95% by 2050",79917.8,242332.24,0,79.3499999999913,79.3499999999913,2427.11926324284,60.72932,0,0,192591.913538298,4853353.649896,0,0,4853353.649896
"1737",2048,"Hydro","95% by 2035",80151.2,246610.61,0,31,31,2427.11926324284,60.72932,0,0,75240.697160528,4867527.873184,0,0,4867527.873184
"1738",2048,"Nuclear","95% by 2050",92091.6,731656.96,0,0,0,6009.50530820813,144.97233201581,2.35177865612648,7.58724102272727,0,13350734.0110672,1720695.22213439,5551257.70147593,20622686.9346775
"1739",2048,"Nuclear","Reference",92091.6,735082.4,0,0,0,6009.50530820813,144.97233201581,2.35177865612648,7.58724102272727,0,13350734.0110672,1728751.09881423,5577247.34036482,20656732.4502462
"1740",2048,"Nuclear","95% by 2035",92091.6,731433.4,0,0,0,6009.50530820813,144.97233201581,2.35177865612648,7.58724102272727,0,13350734.0110672,1720169.45849802,5549561.49787288,20620464.9674381
"1741",2048,"PHS","Reference",40704.2,24871.218,0,720.449999999997,720.449999999997,2427.11926324284,60.72932,0,0,1748618.0732033,2471938.387144,0,0,2471938.387144
"1742",2048,"PHS","95% by 2035",48930.5,35431.884,0,133.599999999999,133.599999999999,2427.11926324284,60.72932,0,0,324263.13356924,2971515.99226,0,0,2971515.99226
"1743",2048,"PHS","95% by 2050",41583.3,35122.5,0,990,990,2427.11926324284,60.72932,0,0,2402848.07061041,2525325.532356,0,0,2525325.532356
"1744",2048,"PV dist","95% by 2035",136507.8,181047.58,688.2,2854.09999999998,3542.29999999998,773.933016208718,11.0368802686842,0,0,2741502.92331612,1506620.24434149,0,0,1506620.24434149
"1745",2048,"PV dist","95% by 2050",136507.8,180908.22,688.2,2854.09999999998,3542.29999999998,773.933016208718,11.0368802686842,0,0,2741502.92331612,1506620.24434149,0,0,1506620.24434149
"1746",2048,"PV dist","Reference",136507.8,185123.73,688.199999999999,2854.09999999998,3542.29999999998,773.933016208718,11.0368802686842,0,0,2741502.92331612,1506620.24434149,0,0,1506620.24434149
"1747",2048,"PV utility","Reference",343096.8,762794.1,4648.88665759148,8128.25,12777.1366575915,651.458111329755,15.1473775918064,0,0,8323769.31515672,5197016.78014048,0,0,5197016.78014048
"1748",2048,"PV utility","95% by 2035",650074.6,1368503.9,5246.00132522704,3687.90000000002,8933.90132522706,651.458111329755,15.1473775918064,0,0,5820062.48413882,9846925.42904251,0,0,9846925.42904251
"1749",2048,"PV utility","95% by 2050",610528.2,1305156,5335.39015805856,37906.75,43242.1401580586,651.458111329755,15.1473775918064,0,0,28170442.9572254,9247901.17584589,0,0,9247901.17584589
"1750",2048,"Wind off","Reference",31331,114864.49,0,0,0,1908.91819195674,71.3810297887164,0,0,0,2236439.04431027,0,0,2236439.04431027
"1751",2048,"Wind off","95% by 2035",31331,111425.69,0,0,0,1908.91819195674,71.3810297887164,0,0,0,2236439.04431027,0,0,2236439.04431027
"1752",2048,"Wind off","95% by 2050",31331,111935.68,0,0,0,1908.91819195674,71.3810297887164,0,0,0,2236439.04431027,0,0,2236439.04431027
"1753",2048,"Wind on","Reference",268080.1,1039212.74,6477.5,5817.40000000002,12294.9,779,33.69175,0,0,9577727.10000002,9032087.709175,0,0,9032087.709175
"1754",2048,"Wind on","95% by 2035",614359.7,2189964.8,6477.5,15524.3999999999,22001.8999999999,779,33.69175,0,0,17139480.0999999,20698853.422475,0,0,20698853.422475
"1755",2048,"Wind on","95% by 2050",513235.7,1854363.3,6477.5,36115.35,42592.85,779,33.69175,0,0,33179830.15,17291808.895475,0,0,17291808.895475
"1756",2049,"Batteries","95% by 2035",246107.75,348613.615,12295.0799628174,6485.75,18780.8299628174,597.871539047616,14.9467884761904,0,0,11228523.7144612,3678520.48160115,0,0,3678520.48160115
"1757",2049,"Batteries","95% by 2050",228731.45,351151.49,2384.63940591155,14381.85,16766.4894059116,597.871539047616,14.9467884761904,0,0,10024206.8255379,3418800.60100232,0,0,3418800.60100232
"1758",2049,"Batteries","Reference",131552.85,181539.02,1519.27776019583,11693.55,13212.8277601958,597.871539047616,14.9467884761904,0,0,7899573.66815935,1966292.62239,0,0,1966292.62239
"1759",2049,"Biomass","95% by 2035",5276.3,32674.816,72.1,-65.6000000000004,6.49999999999963,3623.58449228825,149.833992094862,4.79249011857707,3.19246619489232,23553.2991998723,790569.09249012,156593.732806324,104313.245504327,1051476.07080077
"1760",2049,"Biomass","95% by 2050",3189.5,16893.735,72.1,605.8,677.9,3623.58449228825,149.833992094862,4.79249011857707,3.19246619489232,2456427.92732221,477895.517786562,80963.0580533596,53932.6778929692,612791.253732891
"1761",2049,"Biomass","Reference",2518.1,14100.8965,72.1,-65.5999999999999,6.50000000000009,3623.58449228825,149.833992094862,4.79249011857707,3.19246619489232,23553.2991998739,377296.975494072,67578.407139328,45016.6353939254,489892.018027325
"1762",2049,"Coal","Reference",91446.75,351033.47,7082.85,-6976.64999999999,106.200000000006,2473.84307206328,68.2,7.35,16.5568143752456,262722.134253136,6236668.35,2580096.0045,5811996.00228835,14628760.3567883
"1763",2049,"Coal","95% by 2035",19243.15,0,1049.3,-1005.15,44.1500000000021,2473.84307206328,68.2,7.35,16.5568143752456,109220.171631599,1312382.83,0,0,1312382.83
"1764",2049,"Coal","95% by 2050",85239.9,10.9864,7187.67924326572,-7086,101.67924326572,2473.84307206328,68.2,7.35,16.5568143752456,251538.491525539,5813361.18,80.75004,181.899785452198,5813623.82982545
"1765",2049,"CSP","95% by 2035",0,0,0,0,0,4215.31536793051,50.4469883422375,2.8854875,0,0,0,0,0,0
"1766",2049,"CSP","95% by 2050",0,0,0,0,0,4215.31536793051,50.4469883422375,2.8854875,0,0,0,0,0,0
"1767",2049,"CSP","Reference",0,0,0,0,0,4215.31536793051,50.4469883422375,2.8854875,0,0,0,0,0,0
"1768",2049,"Gas CC","95% by 2035",383783.6,533915.25,1961.6,16833,18794.6,917.73663797503,27.3,1.74,25.2013768172888,17248493.0160855,10477292.28,929012.535,13455399.403747,24861704.218747
"1769",2049,"Gas CC","Reference",387126.85,1554346.3,1961.6,3300.44999999995,5262.04999999995,917.73663797503,27.3,1.74,25.2013768172888,4829176.07585646,10568563.005,2704562.562,39171666.8108586,52444792.3778586
"1770",2049,"Gas CC","95% by 2050",330234.25,600411.6,1961.6,8339.04999999999,10300.65,917.73663797503,27.3,1.74,25.2013768172888,9453283.89995748,9015395.025,1044716.184,15131198.9770713,25191310.1860713
"1771",2049,"Gas CC CCS","95% by 2050",11481.95,52609.085,0,11481.95,11481.95,1731.30961931012,60.4,5.32,29.6509949115914,19878810.4834378,693509.78,279880.3322,1559911.71163848,2533301.82383848
"1772",2049,"Gas CC CCS","95% by 2035",388.9,1922.072,0,0,0,1731.30961931012,60.4,5.32,29.6509949115914,0,23489.56,10225.42304,56991.3470917123,90706.3301317123
"1773",2049,"Gas CC CCS","Reference",0,0,0,0,0,1731.30961931012,60.4,5.32,29.6509949115914,0,0,0,0,0
"1774",2049,"Gas CT","95% by 2035",124636.45,1215.1652,12511.35,-8704.45,3806.9,760.942923243334,20.9,4.94,37.4476708644401,2896833.61449505,2604901.805,6002.916088,45505.1064555215,2656409.82754352
"1775",2049,"Gas CT","Reference",183924.05,14793.5061,13025.15,2628.75,15653.9,760.942923243334,20.9,4.94,37.4476708644401,11911724.4261588,3844012.645,73079.920134,553982.347363887,4471074.91249789
"1776",2049,"Gas CT","95% by 2050",122993,2580.0347,12834.7700657847,-11959.7,875.070065784688,760.942923243334,20.9,4.94,37.4476708644401,665878.373900937,2570553.7,12745.371418,96616.2902644345,2679915.36168243
"1777",2049,"Geothermal","95% by 2035",7980.45,59270.817,10,101.35,111.35,5045.96839407664,127.575667709165,0,0,561868.580680436,1018111.23736961,0,0,1018111.23736961
"1778",2049,"Geothermal","95% by 2050",8221.2,60659.596,10,376.6,386.6,5045.96839407664,127.575667709165,0,0,1950771.38115003,1048825.07937059,0,0,1048825.07937059
"1779",2049,"Geothermal","Reference",7479.15,55636.673,10,107.45,117.45,5045.96839407664,127.575667709165,0,0,592648.9878843,954157.555147001,0,0,954157.555147001
"1780",2049,"Hydro","95% by 2035",80218.2,246036.875,0,67,67,2427.11926324284,60.72932,0,0,162616.99063727,4871596.737624,0,0,4871596.737624
"1781",2049,"Hydro","Reference",79659.1,281803.795,0,4.5,4.5,2427.11926324284,60.72932,0,0,10922.0366845928,4837642.974812,0,0,4837642.974812
"1782",2049,"Hydro","95% by 2050",79964.25,239042.52,0,46.4499999999971,46.4499999999971,2427.11926324284,60.72932,0,0,112739.689777623,4856174.52681,0,0,4856174.52681
"1783",2049,"Nuclear","95% by 2035",91208.05,724332.1,900.05,-883.550000000003,16.499999999997,5962.19180089194,144.97233201581,2.35177865612648,7.60802705039526,98376.1647146994,13222643.7071146,1703468.77272727,5510738.21026961,20436850.6901115
"1784",2049,"Nuclear","Reference",91208.05,727984.5,900.05,-883.550000000003,16.499999999997,5962.19180089194,144.97233201581,2.35177865612648,7.60802705039526,98376.1647146994,13222643.7071146,1712058.40909091,5538525.76826847,20473227.884474
"1785",2049,"Nuclear","95% by 2050",91208.05,724485.855,900.05,-883.550000000003,16.499999999997,5962.19180089194,144.97233201581,2.35177865612648,7.60802705039526,98376.1647146994,13222643.7071146,1703830.37045454,5511907.98246874,20438382.0600379
"1786",2049,"PHS","Reference",41538.35,23944.251,0,834.150000000001,834.150000000001,2427.11926324284,60.72932,0,0,2024581.53343402,2522595.749422,0,0,2522595.749422
"1787",2049,"PHS","95% by 2035",48930.5,35008.104,0,0,0,2427.11926324284,60.72932,0,0,0,2971515.99226,0,0,2971515.99226
"1788",2049,"PHS","95% by 2050",42533.45,33038.832,0,950.149999999994,950.149999999994,2427.11926324284,60.72932,0,0,2306127.36797017,2583027.495754,0,0,2583027.495754
"1789",2049,"PV dist","95% by 2035",139868,184498.695,568.8,3360.20000000001,3929.00000000001,762.996223207459,10.9409395735002,0,0,2997812.16098212,1530287.33626633,0,0,1530287.33626633
"1790",2049,"PV dist","95% by 2050",139868,184292.92,568.8,3360.20000000001,3929.00000000001,762.996223207459,10.9409395735002,0,0,2997812.16098212,1530287.33626633,0,0,1530287.33626633
"1791",2049,"PV dist","Reference",139868,188829.465,568.8,3360.20000000001,3929.00000000001,762.996223207459,10.9409395735002,0,0,2997812.16098212,1530287.33626633,0,0,1530287.33626633
"1792",2049,"PV utility","Reference",358314.8,798300.57,9351.06853639526,15218,24569.0685363953,644.544083462777,15.0668093600968,0,0,15835847.761325,5398660.78250121,0,0,5398660.78250121
"1793",2049,"PV utility","95% by 2050",628559.7,1345424.45,10076.9816218127,18031.5,28108.4816218127,644.544083462777,15.0668093600968,0,0,18117155.5244616,9470389.17133963,0,0,9470389.17133963
"1794",2049,"PV utility","95% by 2035",667236.95,1409332.95,9866.96502653141,17162.35,27029.3150265314,644.544083462777,15.0668093600968,0,0,17421585.0804023,10053131.9236624,0,0,10053131.9236624
"1795",2049,"Wind off","95% by 2035",31331,110996.673,6.35000000000014,0,6.35000000000014,1890.75173694766,70.8356783667649,0,0,12006.2735296179,2219352.63890911,0,0,2219352.63890911
"1796",2049,"Wind off","95% by 2050",31331,110709.695,6.35000000000014,0,6.35000000000014,1890.75173694766,70.8356783667649,0,0,12006.2735296179,2219352.63890911,0,0,2219352.63890911
"1797",2049,"Wind off","Reference",31331,114496.715,6.35000000000014,0,6.35000000000014,1890.75173694766,70.8356783667649,0,0,12006.2735296179,2219352.63890911,0,0,2219352.63890911
"1798",2049,"Wind on","95% by 2035",626890.5,2230861.7,16419.4999,12530.8,28950.2999,769.5,33.399625,0,0,22277255.77305,20937907.6160625,0,0,20937907.6160625
"1799",2049,"Wind on","95% by 2050",538341.35,1936990.15,16419.4999,25105.65,41525.1499,769.5,33.399625,0,0,31953602.84805,17980399.2119938,0,0,17980399.2119938
"1800",2049,"Wind on","Reference",286173.7,1108485.17,16419.4999,18093.6,34513.0999,769.5,33.399625,0,0,26557830.37305,9558094.2648625,0,0,9558094.2648625
"1801",2050,"Batteries","95% by 2050",243113.3,363908.45,2384.63940591155,14381.85,16766.4894059115,588.070366276344,14.7017591569086,0,0,9859875.56610283,3574193.18444127,0,0,3574193.18444127
"1802",2050,"Batteries","95% by 2035",252593.5,358980.06,12295.0799628174,6485.75,18780.8299628174,588.070366276344,14.7017591569086,0,0,11044449.5552078,3713568.80160059,0,0,3713568.80160059
"1803",2050,"Batteries","Reference",143246.4,195129.94,1519.27776019583,11693.55,13212.8277601958,588.070366276344,14.7017591569086,0,0,7770072.4604846,2105974.07289419,0,0,2105974.07289419
"1804",2050,"Biomass","95% by 2035",5210.7,32242.648,72.1,-65.5999999999995,6.50000000000054,3559.53236440801,149.833992094862,4.79249011857707,3.19246619489232,23136.960368654,780739.982608697,154522.571936759,102933.563773812,1038196.11831927
"1805",2050,"Biomass","95% by 2050",3795.3,21989.827,72.1,605.8,677.9,3559.53236440801,149.833992094862,4.79249011857707,3.19246619489232,2413006.98983219,568664.95019763,105386.028606719,70201.7793290304,744252.758133379
"1806",2050,"Biomass","Reference",2452.5,13633.774,72.1,-65.5999999999999,6.50000000000009,3559.53236440801,149.833992094862,4.79249011857707,3.19246619489232,23136.9603686524,367467.865612649,65339.727173913,43525.3626038018,476332.955390364
"1807",2050,"Coal","95% by 2035",18238,0,1049.3,-1005.15,44.1499999999985,2430.73641640293,68.2,7.35,16.5527838742633,107317.012784186,1243831.6,0,0,1243831.6
"1808",2050,"Coal","Reference",84470.1,308599.58,7082.85,-6976.64999999999,106.200000000006,2430.73641640293,68.2,7.35,16.5527838742633,258144.207422006,5760860.82,2268206.913,5108182.15142843,13137249.8844284
"1809",2050,"Coal","95% by 2050",78153.9,0,7187.67924326572,-7086,101.67924326572,2430.73641640293,68.2,7.35,16.5527838742633,247155.439398279,5330095.98,0,0,5330095.98
"1810",2050,"CSP","95% by 2050",0,0,0,0,0,4212.81263729128,50.4469883422375,2.8854875,0,0,0,0,0,0
"1811",2050,"CSP","95% by 2035",0,0,0,0,0,4212.81263729128,50.4469883422375,2.8854875,0,0,0,0,0,0
"1812",2050,"CSP","Reference",0,0,0,0,0,4212.81263729128,50.4469883422375,2.8854875,0,0,0,0,0,0
"1813",2050,"Gas CC","95% by 2050",338573.3,504324.7,1961.6,8339.04999999999,10300.65,906.772042539247,27.3,1.74,25.5576078585462,9340341.43998188,9243051.09,877524.978,12889332.915979,23009908.983979
"1814",2050,"Gas CC","95% by 2035",400616.6,528830.3,1961.6,16833,18794.6,906.772042539247,27.3,1.74,25.5576078585462,17042417.8307081,10936833.18,920164.722,13515637.4311173,25372635.3331173
"1815",2050,"Gas CC","Reference",390427.3,1563670,1961.6,3300.45000000001,5262.05000000001,906.772042539247,27.3,1.74,25.5576078585462,4771479.82644366,10658665.29,2720785.8,39963664.6801729,53343115.7701729
"1816",2050,"Gas CC CCS","Reference",0,0,0,0,0,1699.51229254635,60.4,5.32,30.0701229960707,0,0,0,0,0
"1817",2050,"Gas CC CCS","95% by 2035",388.9,1896.3048,0,0,0,1699.51229254635,60.4,5.32,30.0701229960707,0,23489.56,10088.341536,57022.1185740392,90600.0201100392
"1818",2050,"Gas CC CCS","95% by 2050",22963.9,105218.17,0,11481.95,11481.95,1699.51229254635,60.4,5.32,30.0701229960707,19513715.1674026,1387019.56,559760.6644,3163923.31332148,5110703.53772148
"1819",2050,"Gas CT","Reference",186552.8,15332.995,13025.15,2628.75,15653.9,752.171246894708,20.9,4.94,37.9770079273084,11774413.4817651,3898953.52,75744.9953,582301.27266438,4556999.78796438
"1820",2050,"Gas CT","95% by 2050",111033.3,1139.722,12834.7700657847,-11959.7,875.070065784703,752.171246894708,20.9,4.94,37.9770079273084,658202.542501514,2320595.97,5630.22668,43283.2314289278,2369509.42810893
"1821",2050,"Gas CT","95% by 2035",115932,1336.6577,12511.35,-8704.45,3806.9,752.171246894708,20.9,4.94,37.9770079273084,2863440.71980347,2422978.8,6603.089038,50762.2600689978,2480344.149107
"1822",2050,"Geothermal","Reference",7586.6,56447.53,10,107.450000000001,117.450000000001,5020.73855210625,127.575667709165,0,0,589685.742944883,967865.560642351,0,0,967865.560642351
"1823",2050,"Geothermal","95% by 2050",8597.8,63464.076,10,376.599999999999,386.599999999999,5020.73855210625,127.575667709165,0,0,1941017.52424427,1096870.07582986,0,0,1096870.07582986
